type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,eventID,occurrenceID,recordedBy,organismQuantity,organismQuantityType,occurrenceStatus,samplingProtocol,samplingEffort,eventDate,countryCode,municipality,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom,taxonRank
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378920000,285755,RATO,,,doubtful,conibear trap | bait trap,2 conibear trap | 1 bait trap,2023-01-11T09:29:28Z,BE,Wachtebeke,210915.62850999,118497.24991974,Lambert coordinates,Belgian Datum 1972,51.20735,3.91798,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378910000,285756,RATO,,,present,conibear trap | fike,1 conibear trap | 3 fike,2023-01-11T09:29:50Z,BE,Wachtebeke,210967.27464081,118490.69430756,Lambert coordinates,Belgian Datum 1972,51.20781,3.91788,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,290970000,285763,RATO,,,present,conibear trap,,2023-01-11T09:36:30Z,BE,Kaprijke,212967.61528768,95683.931619,Lambert coordinates,Belgian Datum 1972,51.22409,3.59125,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,286090000,285765,RATO,,,present,,,2023-01-11T09:37:47Z,BE,Maldegem,215752.91918554,84182.51572325,Lambert coordinates,Belgian Datum 1972,51.24793,3.42612,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,292230000,285766,RATO,,,,,,2023-01-11T09:38:24Z,BE,Ronse,158225.6682053,92348.40361428,Lambert coordinates,Belgian Datum 1972,50.73172,3.55212,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,293820000,285767,RATO,,,,,,2023-01-11T09:39:01Z,BE,Ronse,158198.70980528,92071.00601437,Lambert coordinates,Belgian Datum 1972,50.73145,3.54819,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,292220000,285768,RATO,,,,,,2023-01-11T09:40:00Z,BE,Ronse,158223.01450526,91940.42641442,Lambert coordinates,Belgian Datum 1972,50.73165,3.54634,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,293810000,285769,RATO,,,,,,2023-01-11T09:40:29Z,BE,Ronse,158226.80300524,91844.45611445,Lambert coordinates,Belgian Datum 1972,50.73168,3.54498,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,290030000,285770,RATO,,,,,,2023-01-11T09:40:51Z,BE,Oudenaarde,157496.88510605,96963.80931259,Lambert coordinates,Belgian Datum 1972,50.72561,3.61759,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,291840000,285771,RATO,,,,,,2023-01-11T09:41:24Z,BE,Oudenaarde,167630.8986023,93367.35121494,Lambert coordinates,Belgian Datum 1972,50.81636,3.56511,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,288900000,285772,RATO,,,,,,2023-01-11T09:42:06Z,BE,Ronse,157835.21720553,93260.43371392,Lambert coordinates,Belgian Datum 1972,50.7283,3.56509,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,360580000,285774,RATO,,,,conibear trap,2 conibear trap,2023-01-11T09:43:20Z,BE,Kruisem,176186.60859884,87523.54211789,Lambert coordinates,Belgian Datum 1972,50.89267,3.48074,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,355420000,285775,RATO,,,present,,,2023-01-11T09:43:55Z,BE,Dendermonde,192834.66999787,128738.41930532,Lambert coordinates,Belgian Datum 1972,51.04529,4.06557,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,375030000,285777,RATO,,,present,raft trap,1 raft trap,2023-01-11T09:44:48Z,BE,Maldegem,217666.13308469,82049.96042419,Lambert coordinates,Belgian Datum 1972,51.26488,3.39522,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379440000,285797,RATO,,,present,fike,1 fike,2023-01-11T10:10:47Z,BE,Oudenaarde,170325.66733117,94619.32186561,Lambert coordinates,Belgian Datum 1972,50.84071,3.58247,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379410000,285799,RATO,,,present,fike,2 fike,2023-01-11T10:11:06Z,BE,Oudenaarde,170274.47677722,94572.58605331,Lambert coordinates,Belgian Datum 1972,50.84024,3.58181,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,377430000,285800,RATO,,,present,conibear trap,5 conibear trap,2023-01-11T10:11:58Z,BE,Oudenaarde,170281.36343393,94421.46789439,Lambert coordinates,Belgian Datum 1972,50.84029,3.57967,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381200000,286849,RATO,,,present,conibear trap,1 conibear trap,2023-01-11T12:45:53Z,BE,Wortegem-Petegem,167971.51862975,92696.848298,Lambert coordinates,Belgian Datum 1972,50.81936,3.55554,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381220000,287247,RATO,,,present,conibear trap | ground trap,3 conibear trap | 1 ground trap,2023-01-11T13:14:42Z,BE,Eeklo,212187.72666735,91925.95928883,Lambert coordinates,Belgian Datum 1972,51.21672,3.53758,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381210000,288046,RATO,,,present,conibear trap,3 conibear trap,2023-01-11T13:14:10Z,BE,Wortegem-Petegem,167963.76505247,92708.0035906,Lambert coordinates,Belgian Datum 1972,50.81929,3.5557,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,374630000,288072,RATO,,,present,raft trap,1 raft trap,2023-01-11T13:59:36Z,BE,Wortegem-Petegem,168808.81000387,93862.97104718,Lambert coordinates,Belgian Datum 1972,50.827,3.57196,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,365990000,288073,RATO,,,present,raft trap,1 raft trap,2023-01-11T14:00:32Z,BE,Wortegem-Petegem,167775.94294454,90875.95258875,Lambert coordinates,Belgian Datum 1972,50.81742,3.52973,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380060000,288074,RATO,,,present,,,2023-01-11T14:01:17Z,BE,Wortegem-Petegem,167875.68663014,90819.51580394,Lambert coordinates,Belgian Datum 1972,50.81831,3.52892,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380030000,288076,RATO,,,present,,,2023-01-11T14:01:51Z,BE,Wortegem-Petegem,167872.10451634,90820.82915198,Lambert coordinates,Belgian Datum 1972,50.81828,3.52894,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380020000,288078,RATO,,,present,bait trap,1 bait trap,2023-01-11T14:02:22Z,BE,Wortegem-Petegem,167870.13315153,90823.98520168,Lambert coordinates,Belgian Datum 1972,50.81826,3.52898,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,372350000,288081,RATO,,,present,bait trap,3 bait trap,2023-01-11T14:07:08Z,BE,Oudenaarde,167944.16861663,92649.6009653,Lambert coordinates,Belgian Datum 1972,50.81911,3.55488,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,376900000,288082,RATO,,,present,conibear trap,2 conibear trap,2023-01-11T14:07:28Z,BE,Oudenaarde,167950.67832352,92621.00453405,Lambert coordinates,Belgian Datum 1972,50.81917,3.55447,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380080000,288084,RATO,,,present,bait trap,3 bait trap,2023-01-11T14:07:37Z,BE,Wortegem-Petegem,168234.48694025,90447.26020431,Lambert coordinates,Belgian Datum 1972,50.8215,3.52358,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381230000,288085,RATO,,,present,conibear trap | ground trap,6 conibear trap | 1 ground trap,2023-01-11T14:08:04Z,BE,Eeklo,212224.18582004,91819.73032666,Lambert coordinates,Belgian Datum 1972,51.21704,3.53606,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,372750000,288087,RATO,,,present,fike | ground trap,9 fike | 1 ground trap,2023-01-11T14:08:22Z,BE,Oudenaarde,167937.93700212,92623.45751524,Lambert coordinates,Belgian Datum 1972,50.81905,3.55451,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381240000,288107,RATO,,,present,conibear trap,1 conibear trap,2023-01-11T14:24:44Z,BE,Eeklo,212255.17157687,91727.51418818,Lambert coordinates,Belgian Datum 1972,51.21731,3.53473,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381270000,288115,RATO,,,present,conibear trap,2 conibear trap,2023-01-11T14:44:31Z,BE,Eeklo,212339.74113914,91317.59089064,Lambert coordinates,Belgian Datum 1972,51.21802,3.52885,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379360000,288117,RATO,,,present,conibear trap,2 conibear trap,2023-01-11T14:47:28Z,BE,Oudenaarde,174475.03618862,98999.34523415,Lambert coordinates,Belgian Datum 1972,50.87841,3.64408,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379330000,288118,RATO,,,present,conibear trap | bait trap,1 conibear trap | 2 bait trap,2023-01-11T14:47:51Z,BE,Oudenaarde,174828.53202422,99456.0242767,Lambert coordinates,Belgian Datum 1972,50.88162,3.65052,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379350000,288119,RATO,,,present,conibear trap,1 conibear trap,2023-01-11T14:48:11Z,BE,Oudenaarde,175042.1100738,99615.263405,Lambert coordinates,Belgian Datum 1972,50.88356,3.65275,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379290000,288120,RATO,,,present,fike,1 fike,2023-01-11T14:49:00Z,BE,Oudenaarde,175561.34003728,100876.50477656,Lambert coordinates,Belgian Datum 1972,50.88833,3.6706,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379350000,288121,RATO,,,present,conibear trap,1 conibear trap,2023-01-11T14:49:22Z,BE,Oudenaarde,175042.1100738,99615.263405,Lambert coordinates,Belgian Datum 1972,50.88356,3.65275,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379980000,288122,RATO,,,present,conibear trap,2 conibear trap,2023-01-11T14:49:34Z,BE,Wortegem-Petegem,167954.99546812,92649.3671872,Lambert coordinates,Belgian Datum 1972,50.81921,3.55487,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379990000,288123,RATO,,,present,conibear trap,1 conibear trap,2023-01-11T14:49:58Z,BE,Wortegem-Petegem,167932.52212472,92633.25790709,Lambert coordinates,Belgian Datum 1972,50.819,3.55465,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381280000,288125,RATO,6,individual(s),present,cage trap,1 cage trap,2023-01-11T14:50:45Z,BE,Oudenaarde,170248.78259295,94680.53764772,Lambert coordinates,Belgian Datum 1972,50.84002,3.58335,WGS84,30,Gallus gallus domesticus,Animalia,form
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379090000,288126,RATO,,,present,raft trap,1 raft trap,2023-01-11T14:50:56Z,BE,Assenede,216227.13402497,107394.46631797,Lambert coordinates,Belgian Datum 1972,51.25437,3.75849,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379280000,288127,RATO,,,present,conibear trap,6 conibear trap,2023-01-11T14:51:15Z,BE,Assenede,216300.27970347,107383.21753948,Lambert coordinates,Belgian Datum 1972,51.25503,3.75832,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379270000,288128,RATO,,,present,raft trap,1 raft trap,2023-01-11T14:51:45Z,BE,Assenede,216266.76622702,107279.57292116,Lambert coordinates,Belgian Datum 1972,51.25472,3.75684,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379390000,288129,RATO,,,present,fike,3 fike,2023-01-11T14:52:15Z,BE,Assenede,216192.28351434,106762.91469434,Lambert coordinates,Belgian Datum 1972,51.25401,3.74945,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379370000,288130,RATO,,,present,conibear trap | fike | raft trap,2 conibear trap | 1 fike | 1 raft trap,2023-01-11T14:52:34Z,BE,Assenede,215708.77240349,106560.54668479,Lambert coordinates,Belgian Datum 1972,51.24965,3.74661,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380390000,288132,RATO,,,present,conibear trap | bait trap,2 conibear trap | 1 bait trap,2023-01-11T14:52:56Z,BE,Assenede,215584.97930911,106680.31426255,Lambert coordinates,Belgian Datum 1972,51.24855,3.74834,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,375780000,288133,RATO,,,present,conibear trap | bait trap | fike | ground trap,19 conibear trap | 3 bait trap | 10 fike | 1 ground trap,2023-01-11T14:54:13Z,BE,Assenede,215280.05662195,106464.56490853,Lambert coordinates,Belgian Datum 1972,51.24579,3.74528,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381290000,288136,RATO,1,individual(s),present,other,1 other,2023-01-11T15:02:12Z,BE,Oudenaarde,170246.26313572,94676.82701877,Lambert coordinates,Belgian Datum 1972,50.84,3.5833,WGS84,30,Gallus gallus domesticus,Animalia,form
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379590000,288446,RATO,,,present,bait trap,1 bait trap,2023-01-12T07:09:04Z,BE,Ronse,159348.28624352,92977.90706439,Lambert coordinates,Belgian Datum 1972,50.74187,3.56086,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,373860000,288454,RATO,,,present,conibear trap | fike,2 conibear trap | 1 fike,2023-01-12T07:59:16Z,BE,Deinze,186071.71886816,85764.88929363,Lambert coordinates,Belgian Datum 1972,50.98133,3.45402,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,374400000,288455,RATO,,,present,fike,1 fike,2023-01-12T08:00:21Z,BE,Deinze,186173.39112255,85774.12588607,Lambert coordinates,Belgian Datum 1972,50.98225,3.45413,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,375200000,288476,RATO,,,present,fike,5 fike,2023-01-12T08:13:44Z,BE,Dendermonde,192152.8726248,127936.64407159,Lambert coordinates,Belgian Datum 1972,51.03913,4.05418,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380290000,288477,RATO,,,doubtful,fike,5 fike,2023-01-12T08:14:15Z,BE,Dendermonde,192631.75539485,128313.26390235,Lambert coordinates,Belgian Datum 1972,51.04345,4.05952,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,373720000,288479,RATO,,,present,fike,4 fike,2023-01-12T08:15:07Z,BE,Dendermonde,192222.41182983,129048.12095634,Lambert coordinates,Belgian Datum 1972,51.0398,4.07002,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,371920000,288480,RATO,,,present,fike,3 fike,2023-01-12T08:15:33Z,BE,Dendermonde,192233.66144262,129276.02371973,Lambert coordinates,Belgian Datum 1972,51.03991,4.07327,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,375860000,288481,RATO,,,present,fike,5 fike,2023-01-12T08:15:57Z,BE,Dendermonde,192028.69033162,129381.1531448,Lambert coordinates,Belgian Datum 1972,51.03807,4.07478,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,377830000,288495,RATO,,,doubtful,fike,5 fike,2023-01-12T08:21:24Z,BE,Dendermonde,192759.74910889,129248.0370175,Lambert coordinates,Belgian Datum 1972,51.04463,4.07284,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,299210000,288500,RATO,,,present,fike,6 fike,2023-01-12T08:22:03Z,BE,Dendermonde,192736.51439803,129932.02420489,Lambert coordinates,Belgian Datum 1972,51.04445,4.0826,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,365200000,288539,RATO,,,present,conibear trap | fike | material lost/broken,13 conibear trap | 1 fike | 1 material lost/broken,2023-01-12T09:11:46Z,BE,Maldegem,215724.76222553,84185.69625538,Lambert coordinates,Belgian Datum 1972,51.24768,3.42617,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379080000,288595,RATO,,,present,conibear trap,3 conibear trap,2023-01-12T10:07:19Z,BE,Deinze,187487.90283581,92628.66127781,Lambert coordinates,Belgian Datum 1972,50.99478,3.55153,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379070000,288598,RATO,,,present,conibear trap | fike,5 conibear trap | 2 fike,2023-01-12T10:07:44Z,BE,Deinze,187535.52347856,92648.47801628,Lambert coordinates,Belgian Datum 1972,50.99521,3.5518,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,371450000,288636,RATO,,,present,raft trap,1 raft trap,2023-01-12T12:04:10Z,BE,Kruisem,177661.35869143,100768.46875268,Lambert coordinates,Belgian Datum 1972,50.9072,3.66879,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378670000,288637,RATO,,,present,fike,1 fike,2023-01-12T12:04:27Z,BE,Kruisem,177728.35490433,101897.36568711,Lambert coordinates,Belgian Datum 1972,50.9079,3.68483,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379720000,288657,RATO,,,present,conibear trap,2 conibear trap,2023-01-12T12:26:16Z,BE,Ronse,159579.49728121,93774.30586294,Lambert coordinates,Belgian Datum 1972,50.74403,3.57211,WGS84,30,Ondatra zibethicus,Animalia,species
